/A0 (Design_Point=1) X,/A0 (Design_Point=1) Y,/A1 (Design_Point=1) X,/A1 (Design_Point=1) Y,/Data_In_1 (Design_Point=1) X,/Data_In_1 (Design_Point=1) Y,/Data_In_2 (Design_Point=1) X,/Data_In_2 (Design_Point=1) Y,/Data_In_3 (Design_Point=1) X,/Data_In_3 (Design_Point=1) Y,/Data_In_4 (Design_Point=1) X,/Data_In_4 (Design_Point=1) Y,/EN (Design_Point=1) X,/EN (Design_Point=1) Y,/SAE (Design_Point=1) X,/SAE (Design_Point=1) Y,/WE (Design_Point=1) X,/WE (Design_Point=1) Y,/OA_Charge (Design_Point=1) X,/OA_Charge (Design_Point=1) Y,/IA_AnalogR1 (Design_Point=1) X,/IA_AnalogR1 (Design_Point=1) Y,/IA_AnalogR2 (Design_Point=1) X,/IA_AnalogR2 (Design_Point=1) Y,/IA_AnalogR3 (Design_Point=1) X,/IA_AnalogR3 (Design_Point=1) Y,/IA_AnalogR4 (Design_Point=1) X,/IA_AnalogR4 (Design_Point=1) Y,/Read_Out_1 (Design_Point=1) X,/Read_Out_1 (Design_Point=1) Y,/Read_Out_2 (Design_Point=1) X,/Read_Out_2 (Design_Point=1) Y,/Read_Out_3 (Design_Point=1) X,/Read_Out_3 (Design_Point=1) Y,/Read_Out_4 (Design_Point=1) X,/Read_Out_4 (Design_Point=1) Y
5.066008555445243e-08,1.100000000152949,5.066008555445243e-08,-5.543698072423282e-11,5.066008555445243e-08,1.09999999999905,5.066008555445243e-08,1.099999999999026,5.066008555445243e-08,1.099999999999032,5.066008555445243e-08,1.099999999999028,5.066008555445243e-08,1.100000000005197,5.066008555445243e-08,-3.971749823131685e-13,5.066008555445243e-08,1.099999999991486,5.066008555445243e-08,-9.258164849719605e-08,5.066008555445243e-08,5.174202505975319e-13,5.066008555445243e-08,1.467594218052811e-12,5.066008555445243e-08,-3.083992440857528e-12,5.066008555445243e-08,1.63319597933277e-12,5.066008555445243e-08,1.099814046335898,5.066008555445243e-08,1.099821035384611,5.066008555445243e-08,1.099824587406435,5.066008555445243e-08,1.099812728924697
5.08317052304452e-08,1.099999999829696,5.08317052304452e-08,4.75966406123502e-11,5.08317052304452e-08,1.09999999999909,5.08317052304452e-08,1.099999999999116,5.08317052304452e-08,1.099999999999108,5.08317052304452e-08,1.099999999999115,5.08317052304452e-08,1.099999999984143,5.08317052304452e-08,6.153944259935618e-13,5.08317052304452e-08,1.099999999994273,5.08317052304452e-08,-9.62073654139718e-08,5.08317052304452e-08,5.488050826200968e-12,5.08317052304452e-08,4.530469719348915e-12,5.08317052304452e-08,8.647873569222782e-12,5.08317052304452e-08,4.349030550020066e-12,5.08317052304452e-08,1.099813816457677,5.08317052304452e-08,1.099819447298811,5.08317052304452e-08,1.099823124674,5.08317052304452e-08,1.099811999503754
5.113677366138498e-08,1.100000000155309,5.113677366138498e-08,-5.131452647456698e-11,5.113677366138498e-08,1.099999999999051,5.113677366138498e-08,1.099999999999025,5.113677366138498e-08,1.099999999999032,5.113677366138498e-08,1.099999999999026,5.113677366138498e-08,1.100000000005199,5.113677366138498e-08,-3.065035264536249e-13,5.113677366138498e-08,1.099999999991492,5.113677366138498e-08,-8.248258306380762e-08,5.113677366138498e-08,4.413713807728238e-13,5.113677366138498e-08,1.400566352386825e-12,5.113677366138498e-08,-2.718357628602064e-12,5.113677366138498e-08,1.581339686747378e-12,5.113677366138498e-08,1.099813186195394,5.113677366138498e-08,1.099817248645688,5.113677366138498e-08,1.099820921014691,5.113677366138498e-08,1.0998109438831
5.17288785966613e-08,1.099999999833013,5.17288785966613e-08,5.038721096674645e-11,5.17288785966613e-08,1.09999999999909,5.17288785966613e-08,1.099999999999116,5.17288785966613e-08,1.099999999999109,5.17288785966613e-08,1.099999999999115,5.17288785966613e-08,1.099999999983985,5.17288785966613e-08,6.426761123519739e-13,5.17288785966613e-08,1.099999999994195,5.17288785966613e-08,-9.536132540997418e-08,5.17288785966613e-08,5.492858890274478e-12,5.17288785966613e-08,4.533481501339887e-12,5.17288785966613e-08,8.643603363441423e-12,5.17288785966613e-08,4.352728066338246e-12,5.17288785966613e-08,1.09981125973835,5.17288785966613e-08,1.099814249573937,5.17288785966613e-08,1.099817416752594,5.17288785966613e-08,1.099809356684408
5.257174470254875e-08,1.100000000157357,5.257174470254875e-08,-4.883106524104546e-11,5.257174470254875e-08,1.099999999999051,5.257174470254875e-08,1.099999999999025,5.257174470254875e-08,1.099999999999032,5.257174470254875e-08,1.099999999999026,5.257174470254875e-08,1.10000000000528,5.257174470254875e-08,-2.321094627017569e-13,5.257174470254875e-08,1.099999999991435,5.257174470254875e-08,-7.79961406299414e-08,5.257174470254875e-08,4.405589185625049e-13,5.257174470254875e-08,1.400012599512426e-12,5.257174470254875e-08,-2.707646625420338e-12,5.257174470254875e-08,1.580742377902534e-12,5.257174470254875e-08,1.099807952175743,5.257174470254875e-08,1.099812098766145,5.257174470254875e-08,1.099813915782289,5.257174470254875e-08,1.099808004416024
5.383324951457686e-08,1.099999999834624,5.383324951457686e-08,5.167426226580434e-11,5.383324951457686e-08,1.09999999999909,5.383324951457686e-08,1.099999999999116,5.383324951457686e-08,1.099999999999108,5.383324951457686e-08,1.099999999999115,5.383324951457686e-08,1.099999999983935,5.383324951457686e-08,6.698592777970292e-13,5.383324951457686e-08,1.099999999994127,5.383324951457686e-08,-8.376130849216461e-08,5.383324951457686e-08,5.493247330035396e-12,5.383324951457686e-08,4.533813412560774e-12,5.383324951457686e-08,8.637136145535591e-12,5.383324951457686e-08,4.353107115116521e-12,5.383324951457686e-08,1.099803386327249,5.383324951457686e-08,1.099811017824284,5.383324951457686e-08,1.099810500093887,5.383324951457686e-08,1.099806967958161
5.57001807429969e-08,1.100000000158206,5.57001807429969e-08,-4.79086927996754e-11,5.57001807429969e-08,1.099999999999051,5.57001807429969e-08,1.099999999999025,5.57001807429969e-08,1.099999999999032,5.57001807429969e-08,1.099999999999026,5.57001807429969e-08,1.100000000005315,5.57001807429969e-08,-2.096428311926213e-13,5.57001807429969e-08,1.099999999991389,5.57001807429969e-08,-5.759538735796866e-08,5.57001807429969e-08,4.405000591806854e-13,5.57001807429969e-08,1.399983499249812e-12,5.57001807429969e-08,-2.703599509632264e-12,5.57001807429969e-08,1.580684233917748e-12,5.57001807429969e-08,1.0997992574925,5.57001807429969e-08,1.099811120468294,5.57001807429969e-08,1.099807879149499,5.57001807429969e-08,1.099806587247785
5.861133185679757e-08,1.09999999983532,5.861133185679757e-08,5.208496341892055e-11,5.861133185679757e-08,1.099999999999089,5.861133185679757e-08,1.099999999999116,5.861133185679757e-08,1.099999999999108,5.861133185679757e-08,1.099999999999115,5.861133185679757e-08,1.099999999983913,5.861133185679757e-08,6.553951062965285e-13,5.861133185679757e-08,1.099999999994075,5.861133185679757e-08,-5.373425007535683e-08,5.861133185679757e-08,5.493213732548789e-12,5.861133185679757e-08,4.53376979733318e-12,5.861133185679757e-08,8.634445985658602e-12,5.861133185679757e-08,4.353087194595535e-12,5.861133185679757e-08,1.099798147310592,5.861133185679757e-08,1.099811386037625,5.861133185679757e-08,1.099806438232539,5.861133185679757e-08,1.099806846630382
6.322056512014246e-08,1.100000000158553,6.322056512014246e-08,-4.766438034054161e-11,6.322056512014246e-08,1.099999999999052,6.322056512014246e-08,1.099999999999024,6.322056512014246e-08,1.099999999999032,6.322056512014246e-08,1.099999999999026,6.322056512014246e-08,1.10000000000533,6.322056512014246e-08,-2.33619592866485e-13,6.322056512014246e-08,1.099999999991341,6.322056512014246e-08,-1.762807713391763e-08,6.322056512014246e-08,4.404535824322645e-13,6.322056512014246e-08,1.399930179077712e-12,6.322056512014246e-08,-2.702100247286017e-12,6.322056512014246e-08,1.580613114322187e-12,6.322056512014246e-08,1.099802069698466,6.322056512014246e-08,1.099810750455825,6.322056512014246e-08,1.099806750317949,6.322056512014246e-08,1.099807741370025
7.010586957993431e-08,1.099999999835552,7.010586957993431e-08,5.213457327768283e-11,7.010586957993431e-08,1.099999999999089,7.010586957993431e-08,1.099999999999117,7.010586957993431e-08,1.099999999999108,7.010586957993431e-08,1.099999999999115,7.010586957993431e-08,1.099999999983903,7.010586957993431e-08,6.190513538282466e-13,7.010586957993431e-08,1.099999999994024,7.010586957993431e-08,-7.412441161965589e-09,7.010586957993431e-08,5.493122219383232e-12,7.010586957993431e-08,4.533669614124514e-12,7.010586957993431e-08,8.633236108202501e-12,7.010586957993431e-08,4.35299873159243e-12,7.010586957993431e-08,1.09980812737726,7.010586957993431e-08,1.099809115354042,7.010586957993431e-08,1.099808032241715,7.010586957993431e-08,1.099808648373074
8.07005304277222e-08,1.100000000158671,8.07005304277222e-08,-4.762552564363569e-11,8.07005304277222e-08,1.099999999999052,8.07005304277222e-08,1.099999999999024,8.07005304277222e-08,1.099999999999032,8.07005304277222e-08,1.099999999999026,8.07005304277222e-08,1.100000000005336,8.07005304277222e-08,-2.64592973130165e-13,8.07005304277222e-08,1.0999999999913,8.07005304277222e-08,2.858121758882998e-08,8.07005304277222e-08,4.403946261228587e-13,8.07005304277222e-08,1.39986106228112e-12,8.07005304277222e-08,-2.701541782432347e-12,8.07005304277222e-08,1.580535957489152e-12,8.07005304277222e-08,1.099811486517108,8.07005304277222e-08,1.09980788716486,8.07005304277222e-08,1.099809052304134,8.07005304277222e-08,1.099809128145865
9.03502652138611e-08,1.099999999835638,9.03502652138611e-08,5.212386064830268e-11,9.03502652138611e-08,1.099999999999089,9.03502652138611e-08,1.099999999999117,9.03502652138611e-08,1.099999999999108,9.03502652138611e-08,1.099999999999115,9.03502652138611e-08,1.099999999983898,9.03502652138611e-08,5.959012028530277e-13,9.03502652138611e-08,1.099999999993996,9.03502652138611e-08,2.519615040703109e-08,9.03502652138611e-08,5.493054400726116e-12,9.03502652138611e-08,4.533595878257116e-12,9.03502652138611e-08,8.632583422032969e-12,9.03502652138611e-08,4.352931003366738e-12,9.03502652138611e-08,1.099811293963787,9.03502652138611e-08,1.099807686727661,9.03502652138611e-08,1.099809095222998,9.03502652138611e-08,1.099809028811086
1e-07,1.100000000158688,1e-07,-4.76102896327702e-11,1e-07,1.099999999999051,1e-07,1.099999999999024,1e-07,1.099999999999032,1e-07,1.099999999999026,1e-07,1.100000000005342,1e-07,-2.739113288452528e-13,1e-07,1.099999999991289,1e-07,4.403910606539769e-08,1e-07,4.403782605793403e-13,1e-07,1.399840159031584e-12,1e-07,-2.70101126454595e-12,1e-07,1.580509569531648e-12,1e-07,1.099810572617379,1e-07,1.099807831667958,1e-07,1.099809000676423,1e-07,1.099808900071853
1.00025e-07,0.8250000184429341,1.00025e-07,0.2749999743739767,1.00025e-07,1.09999999999907,1.00025e-07,1.099999999999071,1.00025e-07,1.09999999999907,1.00025e-07,1.099999999999071,1.00025e-07,1.100000000000734,1.00025e-07,1.040786065074265e-13,1.00025e-07,1.099999999992602,1.00025e-07,3.671744326993364e-08,1.00025e-07,2.966716037386627e-12,1.00025e-07,2.959118250813608e-12,1.00025e-07,2.945981717279018e-12,1.00025e-07,2.965017778854787e-12,1.00025e-07,1.099810560811562,1.00025e-07,1.099807813827888,1.00025e-07,1.099808982052628,1.00025e-07,1.099808886089239
1.00064836008891e-07,0.3868039292467811,1.00064836008891e-07,0.7131960643261933,1.00064836008891e-07,1.099999999999071,1.00064836008891e-07,1.09999999999907,1.00064836008891e-07,1.09999999999907,1.00064836008891e-07,1.09999999999907,1.00064836008891e-07,1.099999999019697,1.00064836008891e-07,8.835621775661172e-13,1.00064836008891e-07,1.099999999991842,1.00064836008891e-07,5.935003362290803e-08,1.00064836008891e-07,3.221157809240813e-12,1.00064836008891e-07,2.991235784107601e-12,1.00064836008891e-07,3.238657568848052e-12,1.00064836008891e-07,3.004885513530134e-12,1.00064836008891e-07,1.099810676594091,1.00064836008891e-07,1.099807925375266,1.00064836008891e-07,1.0998090653364,1.00064836008891e-07,1.09980896587953
1.000736270066682e-07,0.2901029470330618,1.000736270066682e-07,0.8098970398187635,1.000736270066682e-07,1.099999999999078,1.000736270066682e-07,1.099999999999083,1.000736270066682e-07,1.09999999999908,1.000736270066682e-07,1.099999999999079,1.000736270066682e-07,1.100000000081891,1.000736270066682e-07,3.228820856752533e-11,1.000736270066682e-07,1.100000000019187,1.000736270066682e-07,4.836268886558083e-07,1.000736270066682e-07,3.525989625105736e-12,1.000736270066682e-07,5.112201432929871e-12,1.000736270066682e-07,1.392154616476082e-11,1.000736270066682e-07,5.706870859504286e-12,1.000736270066682e-07,1.09981200503586,1.000736270066682e-07,1.099809604775372,1.000736270066682e-07,1.099810357397606,1.000736270066682e-07,1.099810144270992
1.000865588470361e-07,0.1478527075018904,1.000865588470361e-07,0.9521472848601161,1.000865588470361e-07,1.099999999999044,1.000865588470361e-07,1.099999999999042,1.000865588470361e-07,1.09999999999905,1.000865588470361e-07,1.099999999999052,1.000865588470361e-07,1.100000004657971,1.000865588470361e-07,-3.775812486995197e-11,1.000865588470361e-07,1.099999999969875,1.000865588470361e-07,-1.436444233779858e-07,1.000865588470361e-07,2.971540285297263e-12,1.000865588470361e-07,2.780026502920266e-12,1.000865588470361e-07,-2.399179394962924e-11,1.000865588470361e-07,-2.225049605329371e-12,1.000865588470361e-07,1.099809640114927,1.000865588470361e-07,1.099807350028766,1.000865588470361e-07,1.099809076182775,1.000865588470361e-07,1.099808701277091
1.00093279423518e-07,0.07392636265920428,1.00093279423518e-07,1.026073630560596,1.00093279423518e-07,1.099999999998886,1.00093279423518e-07,1.099999999998805,1.00093279423518e-07,1.099999999998863,1.00093279423518e-07,1.099999999998878,1.00093279423518e-07,1.100000006154181,1.00093279423518e-07,-5.712300473104387e-10,1.00093279423518e-07,1.099999999607914,1.00093279423518e-07,-7.012441425565569e-06,1.00093279423518e-07,-1.746594073226744e-11,1.00093279423518e-07,-2.100176510235555e-11,1.00093279423518e-07,-2.465095385816065e-10,1.00093279423518e-07,-4.566538081731284e-11,1.00093279423518e-07,1.09978643285302,1.00093279423518e-07,1.099780370659913,1.00093279423518e-07,1.099789501927014,1.00093279423518e-07,1.099790279039337
1.00096639711759e-07,0.03696319601469809,1.00096639711759e-07,1.063036802473782,1.00096639711759e-07,1.099999999998994,1.00096639711759e-07,1.099999999998768,1.00096639711759e-07,1.099999999998819,1.00096639711759e-07,1.099999999998826,1.00096639711759e-07,1.100000005811625,1.00096639711759e-07,-1.032473593536304e-09,1.00096639711759e-07,1.099999999339981,1.00096639711759e-07,-1.421523739048071e-05,1.00096639711759e-07,-2.63767858716843e-11,1.00096639711759e-07,-3.269235617868751e-11,1.00096639711759e-07,-3.489158758995518e-10,1.00096639711759e-07,-6.333388524779426e-11,1.00096639711759e-07,1.099761222526188,1.00096639711759e-07,1.099751079296029,1.00096639711759e-07,1.09976756866958,1.00096639711759e-07,1.0997701009789
1.001e-07,2.218550759243175e-08,1.001e-07,1.099999974228296,1.001e-07,1.099999999999104,1.001e-07,1.099999999998844,1.001e-07,1.099999999998812,1.001e-07,1.099999999998789,1.001e-07,1.100000004918739,1.001e-07,-1.395070765706077e-09,1.001e-07,1.099999999197373,1.001e-07,-2.221559932220391e-05,1.001e-07,-3.12696068318721e-11,1.001e-07,-3.777636795345708e-11,1.001e-07,-3.883690134730113e-10,1.001e-07,-6.584757062102226e-11,1.001e-07,1.099730420486521,1.001e-07,1.099715777527636,1.001e-07,1.099740206209407,1.001e-07,1.099745557207257
1.001032789253713e-07,4.1282063482245e-09,1.001032789253713e-07,1.099999996533048,1.001032789253713e-07,1.099999999999134,1.001032789253713e-07,1.099999999998941,1.001032789253713e-07,1.099999999998915,1.001032789253713e-07,1.099999999998837,1.001032789253713e-07,1.10000000400301,1.001032789253713e-07,-1.544825266126206e-09,1.001032789253713e-07,1.099999999169453,1.001032789253713e-07,-2.888372061473776e-05,1.001032789253713e-07,-3.364904113081972e-11,1.001032789253713e-07,-4.014794377915222e-11,1.001032789253713e-07,-3.99061863688287e-10,1.001032789253713e-07,-6.502432510029719e-11,1.001032789253713e-07,1.099699384476096,1.001032789253713e-07,1.099681182125898,1.001032789253713e-07,1.099712252827068,1.001032789253713e-07,1.099720979821858
1.001073423781757e-07,3.169612563573346e-09,1.001073423781757e-07,1.100000002176859,1.001073423781757e-07,1.099999999999159,1.001073423781757e-07,1.099999999999069,1.001073423781757e-07,1.099999999999043,1.001073423781757e-07,1.099999999998892,1.001073423781757e-07,1.100000002499115,1.001073423781757e-07,-1.650644763199329e-09,1.001073423781757e-07,1.099999999162496,1.001073423781757e-07,-3.632952597784447e-05,1.001073423781757e-07,-4.287556847381751e-11,1.001073423781757e-07,-4.867347406826335e-11,1.001073423781757e-07,-3.949865770013824e-10,1.001073423781757e-07,-6.140303631204811e-11,1.001073423781757e-07,1.099661697622633,1.001073423781757e-07,1.099639713975607,1.001073423781757e-07,1.099678190409779,1.001073423781757e-07,1.099691132004766
1.001115000684967e-07,3.651873432685644e-09,1.001115000684967e-07,1.099999999922666,1.001115000684967e-07,1.099999999999157,1.001115000684967e-07,1.099999999999076,1.001115000684967e-07,1.099999999999067,1.001115000684967e-07,1.099999999998913,1.001115000684967e-07,1.100000000714643,1.001115000684967e-07,-1.619600531222958e-09,1.001115000684967e-07,1.099999999205799,1.001115000684967e-07,-4.204566423306792e-05,1.001115000684967e-07,-4.770332851459987e-11,1.001115000684967e-07,-5.159261951773446e-11,1.001115000684967e-07,-3.706933178679055e-10,1.001115000684967e-07,-5.497417148433092e-11,1.001115000684967e-07,1.099626243822534,1.001115000684967e-07,1.09960191210719,1.001115000684967e-07,1.099646106476042,1.001115000684967e-07,1.099663128085693
1.001175232784715e-07,2.578828425486901e-09,1.001175232784715e-07,1.100000001324697,1.001175232784715e-07,1.099999999999152,1.001175232784715e-07,1.099999999999133,1.001175232784715e-07,1.099999999999119,1.001175232784715e-07,1.099999999998922,1.001175232784715e-07,1.099999998529947,1.001175232784715e-07,-1.41186133297923e-09,1.001175232784715e-07,1.099999999340608,1.001175232784715e-07,-4.590761078791134e-05,1.001175232784715e-07,-3.297740589722222e-11,1.001175232784715e-07,-2.198374444571961e-11,1.001175232784715e-07,-3.208533359394388e-10,1.001175232784715e-07,-4.319554062740059e-11,1.001175232784715e-07,1.099584184080134,1.001175232784715e-07,1.099558824961347,1.001175232784715e-07,1.099608195369025,1.001175232784715e-07,1.099630127380332
1.001248103890828e-07,2.27286412709039e-09,1.001248103890828e-07,1.100000000112942,1.001248103890828e-07,1.099999999999157,1.001248103890828e-07,1.099999999999162,1.001248103890828e-07,1.099999999999178,1.001248103890828e-07,1.099999999998956,1.001248103890828e-07,1.099999996857908,1.001248103890828e-07,-9.404398568186356e-10,1.001248103890828e-07,1.099999999643761,1.001248103890828e-07,-4.119756586703173e-05,1.001248103890828e-07,1.781429708052034e-11,1.001248103890828e-07,8.859652326050978e-11,1.001248103890828e-07,-2.292713425336557e-10,1.001248103890828e-07,-2.095327855950771e-11,1.001248103890828e-07,1.099556516297649,1.001248103890828e-07,1.099532878633854,1.001248103890828e-07,1.099583551327186,1.001248103890828e-07,1.099607850571373
1.001317175397014e-07,1.164232083249011e-09,1.001317175397014e-07,1.100000000621294,1.001317175397014e-07,1.099999999999093,1.001317175397014e-07,1.099999999999166,1.001317175397014e-07,1.099999999999169,1.001317175397014e-07,1.099999999998976,1.001317175397014e-07,1.099999996129107,1.001317175397014e-07,-4.02118494209582e-10,1.001317175397014e-07,1.099999999965936,1.001317175397014e-07,-2.791469740838147e-05,1.001317175397014e-07,6.622416102685978e-11,1.001317175397014e-07,1.899395538864067e-10,1.001317175397014e-07,-1.464719478005967e-10,1.001317175397014e-07,-1.97080850075201e-12,1.001317175397014e-07,1.099557182332923,1.001317175397014e-07,1.099537213482215,1.001317175397014e-07,1.099584953186439,1.001317175397014e-07,1.099606297753736
1.001378637487994e-07,1.345038937311183e-09,1.001378637487994e-07,1.100000000062085,1.001378637487994e-07,1.099999999999004,1.001378637487994e-07,1.099999999999071,1.001378637487994e-07,1.099999999999099,1.001378637487994e-07,1.099999999998988,1.001378637487994e-07,1.099999996865555,1.001378637487994e-07,-7.696339171174155e-11,1.001378637487994e-07,1.100000000105103,1.001378637487994e-07,-1.443888593382308e-05,1.001378637487994e-07,6.418846984448612e-11,1.001378637487994e-07,1.985412694380249e-10,1.001378637487994e-07,-9.919695820578885e-11,1.001378637487994e-07,6.128888487547759e-12,1.001378637487994e-07,1.099571101257544,1.001378637487994e-07,1.099554977287768,1.001378637487994e-07,1.099598640732412,1.001378637487994e-07,1.09961399299072
1.001456175850926e-07,5.679424624838496e-10,1.001456175850926e-07,1.100000000284556,1.001456175850926e-07,1.099999999999023,1.001456175850926e-07,1.099999999999072,1.001456175850926e-07,1.099999999999089,1.001456175850926e-07,1.099999999999022,1.001456175850926e-07,1.099999997536627,1.001456175850926e-07,7.253848433487982e-11,1.001456175850926e-07,1.10000000010605,1.001456175850926e-07,-2.16986021985264e-06,1.001456175850926e-07,4.877939315535855e-11,1.001456175850926e-07,1.72956605792853e-10,1.001456175850926e-07,-6.352061450376535e-11,1.001456175850926e-07,1.199943199508112e-11,1.001456175850926e-07,1.099590815476918,1.001456175850926e-07,1.099578723558684,1.001456175850926e-07,1.099617640480408,1.001456175850926e-07,1.099624719001671
1.001537400894856e-07,6.78727473492553e-10,1.001537400894856e-07,1.099999999950232,1.001537400894856e-07,1.09999999999905,1.001537400894856e-07,1.099999999999046,1.001537400894856e-07,1.099999999999076,1.001537400894856e-07,1.099999999999024,1.001537400894856e-07,1.09999999767436,1.001537400894856e-07,1.319896206073836e-10,1.001537400894856e-07,1.10000000010397,1.001537400894856e-07,5.436212966762716e-06,1.001537400894856e-07,3.523670257301139e-11,1.001537400894856e-07,1.46492821823609e-10,1.001537400894856e-07,-2.514219108588572e-11,1.001537400894856e-07,1.814922358988363e-11,1.001537400894856e-07,1.099609859949183,1.001537400894856e-07,1.09960055971201,1.001537400894856e-07,1.099635146207283,1.001537400894856e-07,1.099635229035004
1.001624493824548e-07,8.423325722177027e-11,1.001624493824548e-07,1.100000000106256,1.001624493824548e-07,1.099999999999071,1.001624493824548e-07,1.099999999999097,1.001624493824548e-07,1.099999999999099,1.001624493824548e-07,1.099999999999057,1.001624493824548e-07,1.099999997942216,1.001624493824548e-07,2.196027872623694e-10,1.001624493824548e-07,1.100000000128729,1.001624493824548e-07,1.040559269091936e-05,1.001624493824548e-07,2.862454929549399e-11,1.001624493824548e-07,1.218237728545186e-10,1.001624493824548e-07,1.594338318892284e-11,1.001624493824548e-07,2.345559847068798e-11,1.001624493824548e-07,1.099630727480762,1.001624493824548e-07,1.099623284942016,1.001624493824548e-07,1.099653230303892,1.001624493824548e-07,1.099647943404857
1.001733684460793e-07,3.078229741679791e-10,1.001733684460793e-07,1.099999999925408,1.001733684460793e-07,1.099999999999073,1.001733684460793e-07,1.09999999999909,1.001733684460793e-07,1.099999999999106,1.001733684460793e-07,1.099999999999071,1.001733684460793e-07,1.099999998111881,1.001733684460793e-07,3.70612887622715e-10,1.001733684460793e-07,1.100000000194457,1.001733684460793e-07,1.471753741132799e-05,1.001733684460793e-07,2.249877466530764e-11,1.001733684460793e-07,9.596399375430249e-11,1.001733684460793e-07,6.854178235651037e-11,1.001733684460793e-07,2.905671204428758e-11,1.001733684460793e-07,1.099662439414941,1.001733684460793e-07,1.099655992888693,1.001733684460793e-07,1.099679231931868,1.001733684460793e-07,1.099669173325231
